HCHO Reading,Location,Current Date,Next Date,Precipitation,Wind Direction,Latitude,Longitude,Elevation
8.792586073765203e-05,NUWARA ELIYA,2021-11-07,2021-11-08,4.50894674556213,277.44,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-11-08,2021-11-09,4.50894674556213,287.06,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-11-09,2021-11-10,4.50894674556213,302.0,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-11-10,2021-11-11,7.85,296.56,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-11-11,2021-11-12,3.31,267.06,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-11-12,2021-11-13,8.54,250.06,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-11-13,2021-11-14,6.05,256.81,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-11-14,2021-11-15,6.26,259.06,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-11-15,2021-11-16,10.78,257.44,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-11-16,2021-11-17,5.99,262.88,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-11-17,2021-11-18,7.9,285.0,6.9497,80.7891,681.44
-5.86970236356604e-05,NUWARA ELIYA,2021-11-18,2021-11-19,1.47,280.19,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-11-19,2021-11-20,12.68,247.62,6.9497,80.7891,681.44
0.0001664356167209,NUWARA ELIYA,2021-11-20,2021-11-21,4.59,256.19,6.9497,80.7891,681.44
0.0001838957088999,NUWARA ELIYA,2021-11-21,2021-11-22,0.01,272.0,6.9497,80.7891,681.44
-6.448765323512342e-07,NUWARA ELIYA,2021-11-22,2021-11-23,0.1,202.94,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-11-23,2021-11-24,4.50894674556213,37.38,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-11-24,2021-11-25,4.50894674556213,37.31,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-11-25,2021-11-26,4.50894674556213,147.81,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-11-26,2021-11-27,8.15,167.81,6.9497,80.7891,681.44
-2.498389232988013e-05,NUWARA ELIYA,2021-11-27,2021-11-28,4.50894674556213,140.06,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-11-28,2021-11-29,17.95,126.19,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-11-29,2021-11-30,6.99,168.38,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-11-30,2021-12-01,8.15,103.0,6.9497,80.7891,681.44
4.264139387337448e-05,NUWARA ELIYA,2021-12-01,2021-12-02,1.92,82.38,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-12-02,2021-12-03,9.48,207.12,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-12-03,2021-12-04,9.79,139.81,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-12-04,2021-12-05,8.37,262.44,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-12-05,2021-12-06,4.46,230.44,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-12-06,2021-12-07,6.02,51.88,6.9497,80.7891,681.44
0.0001277542208318,NUWARA ELIYA,2021-12-07,2021-12-08,0.83,55.75,6.9497,80.7891,681.44
5.223962065679672e-05,NUWARA ELIYA,2021-12-08,2021-12-09,3.48,59.75,6.9497,80.7891,681.44
0.0001204676103767,NUWARA ELIYA,2021-12-09,2021-12-10,3.14,67.56,6.9497,80.7891,681.44
4.485241902878767e-05,NUWARA ELIYA,2021-12-10,2021-12-11,2.64,51.25,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-12-11,2021-12-12,2.43,50.75,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-12-12,2021-12-13,15.48,51.88,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-12-13,2021-12-14,4.50894674556213,49.38,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-12-14,2021-12-15,9.15,47.62,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-12-15,2021-12-16,8.07,43.44,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-12-16,2021-12-17,4.65,37.94,6.9497,80.7891,681.44
4.806909959697483e-05,NUWARA ELIYA,2021-12-17,2021-12-18,1.3,31.88,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-12-18,2021-12-19,19.8,42.94,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-12-19,2021-12-20,5.23,33.44,6.9497,80.7891,681.44
6.302742192158857e-05,NUWARA ELIYA,2021-12-20,2021-12-21,0.3,34.19,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-12-21,2021-12-22,0.2,38.44,6.9497,80.7891,681.44
0.000136848831066,NUWARA ELIYA,2021-12-22,2021-12-23,1.92,52.38,6.9497,80.7891,681.44
3.77978573665725e-05,NUWARA ELIYA,2021-12-23,2021-12-24,0.77,96.44,6.9497,80.7891,681.44
6.854709364578421e-05,NUWARA ELIYA,2021-12-24,2021-12-25,0.05,34.56,6.9497,80.7891,681.44
0.0001750378834578,NUWARA ELIYA,2021-12-25,2021-12-26,0.0,49.19,6.9497,80.7891,681.44
0.0001111890456777,NUWARA ELIYA,2021-12-26,2021-12-27,0.01,54.88,6.9497,80.7891,681.44
8.707561503487014e-05,NUWARA ELIYA,2021-12-27,2021-12-28,0.0,56.12,6.9497,80.7891,681.44
0.0001460494741937,NUWARA ELIYA,2021-12-28,2021-12-29,0.0,51.69,6.9497,80.7891,681.44
5.593925007572945e-05,NUWARA ELIYA,2021-12-29,2021-12-30,0.84,42.94,6.9497,80.7891,681.44
0.0001157977655242,NUWARA ELIYA,2021-12-30,2021-12-31,2.05,71.81,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2021-12-31,2022-01-01,3.55,72.0,6.9497,80.7891,681.44
-9.656306209314945e-05,NUWARA ELIYA,2022-01-01,2022-01-02,4.7,59.75,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-01-02,2022-01-03,10.01,58.38,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-01-03,2022-01-04,4.50894674556213,46.56,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-01-04,2022-01-05,14.03,42.56,6.9497,80.7891,681.44
-2.2687453550778574e-05,NUWARA ELIYA,2022-01-05,2022-01-06,11.25,28.25,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-01-06,2022-01-07,4.21,40.31,6.9497,80.7891,681.44
6.382459631234894e-05,NUWARA ELIYA,2022-01-07,2022-01-08,2.42,53.88,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-01-08,2022-01-09,1.87,39.0,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-01-09,2022-01-10,4.92,42.5,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-01-10,2022-01-11,4.63,34.69,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-01-11,2022-01-12,1.83,27.62,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-01-12,2022-01-13,1.67,80.44,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-01-13,2022-01-14,2.43,62.38,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-01-14,2022-01-15,1.53,99.31,6.9497,80.7891,681.44
9.700647998926192e-05,NUWARA ELIYA,2022-01-15,2022-01-16,0.88,78.62,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-01-16,2022-01-17,4.99,47.25,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-01-17,2022-01-18,3.11,43.44,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-01-18,2022-01-19,2.18,37.31,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-01-19,2022-01-20,0.53,33.69,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-01-20,2022-01-21,0.0,94.19,6.9497,80.7891,681.44
9.59334189264278e-05,NUWARA ELIYA,2022-01-21,2022-01-22,0.0,194.0,6.9497,80.7891,681.44
0.0002013388047546,NUWARA ELIYA,2022-01-22,2022-01-23,0.0,44.0,6.9497,80.7891,681.44
0.0002137058078716,NUWARA ELIYA,2022-01-23,2022-01-24,0.0,257.44,6.9497,80.7891,681.44
-3.805081148484176e-05,NUWARA ELIYA,2022-01-24,2022-01-25,0.01,170.06,6.9497,80.7891,681.44
0.0002575694053964,NUWARA ELIYA,2022-01-25,2022-01-26,0.04,150.69,6.9497,80.7891,681.44
0.0001756174805165,NUWARA ELIYA,2022-01-26,2022-01-27,0.07,148.75,6.9497,80.7891,681.44
8.289986287403062e-05,NUWARA ELIYA,2022-01-27,2022-01-28,0.09,52.31,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-01-28,2022-01-29,0.14,48.5,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-01-29,2022-01-30,1.0,71.31,6.9497,80.7891,681.44
-3.220133533719095e-05,NUWARA ELIYA,2022-01-30,2022-01-31,1.65,72.12,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-01-31,2022-02-01,4.81,48.12,6.9497,80.7891,681.44
0.0001188941098351,NUWARA ELIYA,2022-02-01,2022-02-02,0.14,41.81,6.9497,80.7891,681.44
3.034854991730439e-05,NUWARA ELIYA,2022-02-02,2022-02-03,0.0,67.19,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-02-03,2022-02-04,0.0,165.75,6.9497,80.7891,681.44
4.703003261100508e-05,NUWARA ELIYA,2022-02-04,2022-02-05,0.0,167.94,6.9497,80.7891,681.44
0.0003113010511666,NUWARA ELIYA,2022-02-05,2022-02-06,0.03,65.25,6.9497,80.7891,681.44
0.0003300626342328,NUWARA ELIYA,2022-02-06,2022-02-07,0.01,46.12,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-02-07,2022-02-08,0.21,33.88,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-02-08,2022-02-09,0.0,22.88,6.9497,80.7891,681.44
0.0002307378547026,NUWARA ELIYA,2022-02-09,2022-02-10,1.03,52.44,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-02-10,2022-02-11,4.46,84.44,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-02-11,2022-02-12,2.81,62.5,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-02-12,2022-02-13,4.50894674556213,56.81,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-02-13,2022-02-14,11.75,64.31,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-02-14,2022-02-15,1.96,48.94,6.9497,80.7891,681.44
8.899372705409407e-05,NUWARA ELIYA,2022-02-15,2022-02-16,0.02,27.06,6.9497,80.7891,681.44
2.189217788668978e-05,NUWARA ELIYA,2022-02-16,2022-02-17,0.0,21.5,6.9497,80.7891,681.44
3.836771401990716e-05,NUWARA ELIYA,2022-02-17,2022-02-18,0.0,34.44,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-02-18,2022-02-19,3.08,55.25,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-02-19,2022-02-20,6.44,135.62,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-02-20,2022-02-21,2.01,59.62,6.9497,80.7891,681.44
9.75711753340983e-05,NUWARA ELIYA,2022-02-21,2022-02-22,0.63,165.19,6.9497,80.7891,681.44
0.0001917515974617,NUWARA ELIYA,2022-02-22,2022-02-23,1.04,71.0,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-02-23,2022-02-24,4.50894674556213,75.25,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-02-24,2022-02-25,4.50894674556213,56.38,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-02-25,2022-02-26,0.7,39.38,6.9497,80.7891,681.44
4.606328142270701e-05,NUWARA ELIYA,2022-02-26,2022-02-27,6.7,52.0,6.9497,80.7891,681.44
6.179670672577967e-05,NUWARA ELIYA,2022-02-27,2022-02-28,1.1,44.38,6.9497,80.7891,681.44
2.0587229344284576e-05,NUWARA ELIYA,2022-02-28,2022-03-01,0.01,37.44,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-03-01,2022-03-02,0.15,30.62,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-03-02,2022-03-03,3.69,33.69,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-03-03,2022-03-04,3.22,24.0,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-03-04,2022-03-05,2.23,305.19,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-03-05,2022-03-06,0.1,270.0,6.9497,80.7891,681.44
9.149948203277136e-05,NUWARA ELIYA,2022-03-06,2022-03-07,1.26,162.88,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-03-07,2022-03-08,5.25,94.56,6.9497,80.7891,681.44
0.0002391542228245,NUWARA ELIYA,2022-03-08,2022-03-09,5.09,46.38,6.9497,80.7891,681.44
7.428724563068309e-05,NUWARA ELIYA,2022-03-09,2022-03-10,0.26,46.06,6.9497,80.7891,681.44
3.517861110649411e-05,NUWARA ELIYA,2022-03-10,2022-03-11,0.47,47.5,6.9497,80.7891,681.44
7.601708132974207e-05,NUWARA ELIYA,2022-03-11,2022-03-12,4.27,39.06,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-03-12,2022-03-13,3.28,38.56,6.9497,80.7891,681.44
9.86136138244832e-05,NUWARA ELIYA,2022-03-13,2022-03-14,0.81,47.56,6.9497,80.7891,681.44
0.0001541588842007,NUWARA ELIYA,2022-03-14,2022-03-15,0.24,36.31,6.9497,80.7891,681.44
0.0001805577712351,NUWARA ELIYA,2022-03-15,2022-03-16,0.08,162.62,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-03-16,2022-03-17,0.1,301.56,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-03-17,2022-03-18,13.98,255.31,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-03-18,2022-03-19,4.31,253.19,6.9497,80.7891,681.44
4.087961876028131e-05,NUWARA ELIYA,2022-03-19,2022-03-20,5.73,259.75,6.9497,80.7891,681.44
8.174215025586297e-05,NUWARA ELIYA,2022-03-20,2022-03-21,1.14,263.62,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-03-21,2022-03-22,0.03,258.56,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-03-22,2022-03-23,0.02,266.5,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-03-23,2022-03-24,0.05,226.88,6.9497,80.7891,681.44
3.232999739920291e-05,NUWARA ELIYA,2022-03-24,2022-03-25,0.17,244.19,6.9497,80.7891,681.44
5.082805746928608e-05,NUWARA ELIYA,2022-03-25,2022-03-26,0.8,218.88,6.9497,80.7891,681.44
6.374579192599576e-05,NUWARA ELIYA,2022-03-26,2022-03-27,3.26,176.12,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-03-27,2022-03-28,4.01,113.56,6.9497,80.7891,681.44
9.473359802533908e-06,NUWARA ELIYA,2022-03-28,2022-03-29,1.22,136.62,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-03-29,2022-03-30,3.74,143.5,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-03-30,2022-03-31,13.12,182.56,6.9497,80.7891,681.44
0.0001787147873759,NUWARA ELIYA,2022-03-31,2022-04-01,1.98,205.19,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-04-01,2022-04-02,2.94,190.81,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-04-02,2022-04-03,12.1,206.56,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-04-03,2022-04-04,9.39,205.94,6.9497,80.7891,681.44
8.276620360579048e-05,NUWARA ELIYA,2022-04-04,2022-04-05,11.68,112.38,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-04-05,2022-04-06,4.50894674556213,157.69,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-04-06,2022-04-07,4.50894674556213,218.56,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-04-07,2022-04-08,14.67,66.0,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-04-08,2022-04-09,4.50894674556213,250.44,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-04-09,2022-04-10,9.61,262.56,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-04-10,2022-04-11,4.50894674556213,281.62,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-04-11,2022-04-12,12.38,266.06,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-04-12,2022-04-13,18.15,242.56,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-04-13,2022-04-14,8.93,217.69,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-04-14,2022-04-15,5.1,218.5,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-04-15,2022-04-16,6.81,223.81,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-04-16,2022-04-17,5.17,205.5,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-04-17,2022-04-18,9.11,229.06,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-04-18,2022-04-19,4.32,255.38,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-04-19,2022-04-20,5.68,264.88,6.9497,80.7891,681.44
0.0002412546885316,NUWARA ELIYA,2022-04-20,2022-04-21,2.01,243.12,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-04-21,2022-04-22,2.87,199.69,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-04-22,2022-04-23,13.63,223.75,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-04-23,2022-04-24,9.06,205.38,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-04-24,2022-04-25,7.91,146.38,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-04-25,2022-04-26,6.48,149.12,6.9497,80.7891,681.44
9.885818983883048e-05,NUWARA ELIYA,2022-04-26,2022-04-27,3.25,147.12,6.9497,80.7891,681.44
1.2590463897989553e-05,NUWARA ELIYA,2022-04-27,2022-04-28,12.92,84.31,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-04-28,2022-04-29,4.50894674556213,230.69,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-04-29,2022-04-30,8.18,238.81,6.9497,80.7891,681.44
1.519686820808881e-05,NUWARA ELIYA,2022-04-30,2022-05-01,4.2,252.69,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-05-01,2022-05-02,6.34,234.25,6.9497,80.7891,681.44
0.000250341700465,NUWARA ELIYA,2022-05-02,2022-05-03,1.55,258.19,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-05-03,2022-05-04,0.58,249.44,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-05-04,2022-05-05,8.25,246.5,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-05-05,2022-05-06,9.47,256.19,6.9497,80.7891,681.44
4.396459990675135e-05,NUWARA ELIYA,2022-05-06,2022-05-07,2.16,260.62,6.9497,80.7891,681.44
0.0001444692009791,NUWARA ELIYA,2022-05-07,2022-05-08,0.78,266.19,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-05-08,2022-05-09,0.46,262.38,6.9497,80.7891,681.44
0.0001499476642575,NUWARA ELIYA,2022-05-09,2022-05-10,7.66,256.31,6.9497,80.7891,681.44
8.292099087156115e-05,NUWARA ELIYA,2022-05-10,2022-05-11,5.19,260.44,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-05-11,2022-05-12,2.02,256.06,6.9497,80.7891,681.44
5.575603834023155e-05,NUWARA ELIYA,2022-05-12,2022-05-13,13.79,245.38,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-05-13,2022-05-14,8.34,243.88,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-05-14,2022-05-15,13.08,247.62,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-05-15,2022-05-16,10.32,250.81,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-05-16,2022-05-17,5.31,239.62,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-05-17,2022-05-18,7.8,236.06,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-05-18,2022-05-19,6.72,230.25,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-05-19,2022-05-20,7.26,230.12,6.9497,80.7891,681.44
-2.707444505220134e-05,NUWARA ELIYA,2022-05-20,2022-05-21,2.08,236.75,6.9497,80.7891,681.44
1.2921461389845032e-05,NUWARA ELIYA,2022-05-21,2022-05-22,1.04,244.0,6.9497,80.7891,681.44
3.722868510374568e-05,NUWARA ELIYA,2022-05-22,2022-05-23,0.95,253.81,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-05-23,2022-05-24,2.93,249.19,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-05-24,2022-05-25,12.49,237.62,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-05-25,2022-05-26,5.54,237.0,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-05-26,2022-05-27,8.43,232.94,6.9497,80.7891,681.44
0.0001058604458348,NUWARA ELIYA,2022-05-27,2022-05-28,4.95,246.75,6.9497,80.7891,681.44
1.745153469660295e-05,NUWARA ELIYA,2022-05-28,2022-05-29,5.13,246.88,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-05-29,2022-05-30,7.42,241.94,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-05-30,2022-05-31,4.50894674556213,238.19,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-05-31,2022-06-01,13.54,250.12,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-06-01,2022-06-02,7.29,252.88,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-06-02,2022-06-03,4.02,255.62,6.9497,80.7891,681.44
0.000117836597979,NUWARA ELIYA,2022-06-03,2022-06-04,2.23,251.69,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-06-04,2022-06-05,0.89,247.0,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-06-05,2022-06-06,1.7,237.69,6.9497,80.7891,681.44
1.6691337080007278e-05,NUWARA ELIYA,2022-06-06,2022-06-07,2.82,239.38,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-06-07,2022-06-08,1.19,240.06,6.9497,80.7891,681.44
-2.035574469468551e-05,NUWARA ELIYA,2022-06-08,2022-06-09,1.38,245.5,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-06-09,2022-06-10,2.62,241.69,6.9497,80.7891,681.44
5.1724889270890576e-05,NUWARA ELIYA,2022-06-10,2022-06-11,3.42,246.5,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-06-11,2022-06-12,1.75,253.69,6.9497,80.7891,681.44
0.0001270982461082,NUWARA ELIYA,2022-06-12,2022-06-13,1.32,252.5,6.9497,80.7891,681.44
6.212188842521035e-06,NUWARA ELIYA,2022-06-13,2022-06-14,2.25,260.56,6.9497,80.7891,681.44
0.0001887467819811,NUWARA ELIYA,2022-06-14,2022-06-15,1.42,263.62,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-06-15,2022-06-16,3.35,261.75,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-06-16,2022-06-17,7.9,251.19,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-06-17,2022-06-18,4.66,243.81,6.9497,80.7891,681.44
7.258368100533054e-05,NUWARA ELIYA,2022-06-18,2022-06-19,5.33,229.69,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-06-19,2022-06-20,3.74,241.94,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-06-20,2022-06-21,4.33,250.38,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-06-21,2022-06-22,1.27,255.25,6.9497,80.7891,681.44
0.0001283543019029,NUWARA ELIYA,2022-06-22,2022-06-23,1.4,246.56,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-06-23,2022-06-24,1.75,251.44,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-06-24,2022-06-25,2.43,259.56,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-06-25,2022-06-26,3.26,258.81,6.9497,80.7891,681.44
-1.107722612928122e-05,NUWARA ELIYA,2022-06-26,2022-06-27,1.78,266.44,6.9497,80.7891,681.44
7.99317873770764e-05,NUWARA ELIYA,2022-06-27,2022-06-28,0.06,267.06,6.9497,80.7891,681.44
7.2669880131504e-05,NUWARA ELIYA,2022-06-28,2022-06-29,0.12,273.56,6.9497,80.7891,681.44
0.0001067624066908,NUWARA ELIYA,2022-06-29,2022-06-30,0.6,272.0,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-06-30,2022-07-01,2.36,273.5,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-07-01,2022-07-02,0.46,269.94,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-07-02,2022-07-03,2.65,268.75,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-07-03,2022-07-04,6.81,268.5,6.9497,80.7891,681.44
8.792586073765203e-05,NUWARA ELIYA,2022-07-04,2022-07-05,3.09,274.75,6.9497,80.7891,681.44
